sample_size,method,A,variance,bias,standard_error,bias_over_stderr
1000,cevae,561.0,0.02450258060326308,-8.624818216539733,0.15653300164266665,-55.09904062421583
1000,cevae,562.0,0.030368265308019882,-8.166977301692565,0.1742649285083487,-46.865295109000094
1000,cevae,563.0,0.037879963260619556,-7.731144964843575,0.19462775562755574,-39.722725774211135
1000,cevae,564.0,0.032470200107790996,-8.207259235597913,0.18019489478836795,-45.546569148016246
1000,cevae,565.0,0.03978028139664171,3.9587165533416053,0.19944994709611158,19.84817048577088
1000,cevae,566.0,0.039451056873024845,3.957221419231243,0.19862290117965967,19.92328878356193
1000,cevae,567.0,0.042804773604397245,3.942167074889221,0.20689314537798792,19.05412123580505
1000,cevae,568.0,0.04116631390911505,4.061910793611618,0.20289483460432167,20.019784148438344
1000,cevae,569.0,0.0345803027621173,-0.5468925496354522,0.18595779833638948,-2.940949798976151
1000,cevae,570.0,0.037497829876406256,-0.24652131115607792,0.19364356399427857,-1.2730674135049573
1000,cevae,571.0,0.035386193158015285,-0.2630164769843249,0.1881121823753456,-1.3981894934349366
1000,cevae,572.0,0.03416153958645664,-0.45207509838918936,0.1848284057888739,-2.445917858024412
1000,cevae,573.0,0.03666218917126452,-8.420308867654875,0.1914737297157616,-43.97631403615855
1000,cevae,574.0,0.03968444179903875,-8.055086255449432,0.19920954243971034,-40.43524299488444
1000,cevae,575.0,0.03638156333858429,-7.362651328205307,0.19073951698215105,-38.60055558856367
1000,cevae,576.0,0.03187082849844081,-8.260412093265122,0.1785240277902132,-46.27058999011652
1000,cevae,577.0,0.04107768556713181,3.8761653293776064,0.202676307365049,19.124906012798423
1000,cevae,578.0,0.038120614755087635,3.889522568895636,0.1952450121132103,19.92123909746973
1000,cevae,579.0,0.036205853197311684,3.9375435412978446,0.19027835714371638,20.693596478362675
1000,cevae,580.0,0.03978544222038385,4.028388372554582,0.1994628843178195,20.196180288538507
1000,cevae,581.0,0.03845534621363589,0.08092249442575303,0.19610034730626025,0.4126585981990746
1000,cevae,582.0,0.0389050462157286,-0.12627532771345518,0.19724362148299904,-0.640199803491943
1000,cevae,583.0,0.03601756865578178,-0.28334806052663236,0.18978295143605967,-1.4930111392123437
1000,cevae,584.0,0.03391590175883796,-0.1654707264874105,0.1841627045816768,-0.8985029127546488
1000,cevae,585.0,0.038348093377963306,-7.624948941674513,0.1958266921999228,-38.937229935386306
1000,cevae,586.0,0.04022475063285707,-7.835155647877644,0.20056108952849522,-39.0661801164799
1000,cevae,587.0,0.03721306168862893,-7.705152756382891,0.19290687309846927,-39.94234436867264
1000,cevae,588.0,0.03397364074909774,-8.020231990629949,0.18431939873246586,-43.51268529402636
1000,dfpv,1.0,1.5959558697161327,-0.23182874402902068,1.2633114697952095,-0.18350877797903753
1000,dfpv,2.0,1.2960345941569773,-0.06667191601574554,1.1384351514939168,-0.0585645268667741
1000,dfpv,3.0,1.2767847566515982,-0.05459139744158455,1.1299490062173594,-0.04831315142648413
1000,dfpv,4.0,1.5629882951233836,-0.22755858288278183,1.2501953027920811,-0.1820184273405696
1000,dfpv,5.0,3.201810489517112,-0.7135833523885429,1.7893603576465842,-0.3987924228561022
1000,dfpv,6.0,1.8733216621684157,-0.8942476042224368,1.3686934142343257,-0.6533585936209803
1000,dfpv,7.0,1.4081530147110017,0.10559709684911738,1.1866562327443453,0.0889871000002301
1000,dfpv,8.0,2.5091921711553313,0.2541699583854424,1.584042982736053,0.16045647823673634
1000,dfpv,9.0,5.990122182622875,-4.450497385229177,2.447472611209955,-1.8184053888263896
1000,dfpv,10.0,2.6656518550834765,-5.584808418134488,1.6326824109677536,-3.4206336643414668
1000,dfpv,11.0,3.0537334618231626,-3.762675663496907,1.7474934797655648,-2.153184379264001
1000,dfpv,12.0,6.853703117812957,-2.8915994310616586,2.617957814368474,-1.1045248380975896
1000,dfpv,13.0,0.6012656322360456,0.6542774391394962,0.7754132009683905,0.8437790823297676
1000,dfpv,14.0,0.4871707935669363,0.8328004635898953,0.6979762127515066,1.1931645353742004
1000,dfpv,15.0,0.43507247085307743,0.9797569711817685,0.6596002356375242,1.4853799593246093
1000,dfpv,16.0,0.4973636027909609,0.7664914982925556,0.7052401029372627,1.08685183258891
1000,dfpv,17.0,0.9857129681468266,0.042354669954733234,0.9928307852533717,0.042660512328819726
1000,dfpv,18.0,0.9591667990411089,-0.37414660792429655,0.97937061373165,-0.3820276029098966
1000,dfpv,19.0,0.5712499709510229,-0.12162203270785081,0.7558108036744533,-0.16091597542211963
1000,dfpv,20.0,0.8788960740963783,0.14057172550248462,0.9374945728356929,0.14994404189166596
1000,dfpv,21.0,2.559745440622096,-4.057957457004432,1.599920448216753,-2.536349517582183
1000,dfpv,22.0,1.9236501578034948,-5.226698412606494,1.3869571578832185,-3.7684642116729177
1000,dfpv,23.0,1.0419234851092707,-5.072576572359152,1.0207465332340202,-4.9694771495209125
1000,dfpv,24.0,1.889391492551435,-3.651954322967279,1.3745513786510255,-2.656833625638119
1000,dfpv,25.0,0.38895994775794246,1.4335217989619224,0.6236665357047325,2.298538909646751
1000,dfpv,26.0,0.4749665666769582,1.376760637481085,0.6891781820958628,1.9976845948521067
1000,dfpv,27.0,0.4058228082921909,1.6712306419341143,0.6370422343080487,2.623422046341079
1000,dfpv,28.0,0.35680770249075067,1.6242827820046095,0.5973338283495676,2.7192211539274447
1000,dfpv,29.0,0.36331252691216187,-0.5369242151426541,0.6027541181212799,-0.8907848142393278
1000,dfpv,30.0,0.27203020589940163,-0.9414093863497672,0.521565150196408,-1.8049698795927156
1000,dfpv,31.0,0.16302061250043354,-0.617967504296778,0.4037581113741661,-1.5305389214189737
1000,dfpv,32.0,0.29076353739667404,-0.4264107220996102,0.5392249413711072,-0.7907844934163465
1000,dfpv,33.0,1.0512177225979378,-5.516268961076317,1.0252890922066507,-5.38020837538033
1000,dfpv,34.0,0.6919632872906682,-6.581413427629212,0.831843306933865,-7.911842738613827
1000,dfpv,35.0,0.7048988889105663,-6.756070611410398,0.8395825682507744,-8.046940071047821
1000,dfpv,36.0,1.1365657366224917,-6.1160985103353145,1.0660983709876362,-5.736898842336046
1000,dfpv,37.0,0.43524233816101715,1.949621487874954,0.6597289884195003,2.9551854202217545
1000,dfpv,38.0,0.5753717412626043,1.7686537347187705,0.7585326237299251,2.3316778730251397
1000,dfpv,39.0,0.40858010875416984,2.092109422897619,0.6392027133501311,3.272998344973608
1000,dfpv,40.0,0.28875913962595956,2.1866304415800544,0.5373631357154671,4.069185800527023
1000,dfpv,41.0,0.14992423290831536,-0.8930240418047625,0.3872005073709426,-2.306360722170323
1000,dfpv,42.0,0.17437066087916167,-1.0441202885931795,0.41757713165253874,-2.5004249740907274
1000,dfpv,43.0,0.17377749862021746,-0.6126649957515456,0.4168662838611651,-1.4696918879522294
1000,dfpv,44.0,0.16332205950794385,-0.5417116453888411,0.4041312404503565,-1.3404349655947596
1000,dfpv,45.0,0.5219951334995033,-6.760476719980019,0.7224923068791137,-9.357160838407616
1000,dfpv,46.0,0.33116752790698756,-7.17955533709288,0.5754715700249557,-12.475951395446927
1000,dfpv,47.0,0.43620861816833834,-7.188550693253136,0.6604609134296581,-10.88414249364773
1000,dfpv,48.0,0.6095993179636268,-7.201675883658524,0.7807684150653296,-9.22383096536498
1000,dfpv,49.0,0.42783368790614623,1.8677179857979282,0.6540899692749815,2.8554450817647896
1000,dfpv,50.0,0.5237865066824308,1.5654267322268818,0.7237309629153853,2.1629953842528953
1000,dfpv,51.0,0.46385662398836525,1.544267300868532,0.6810702048896026,2.267412800885701
1000,dfpv,52.0,0.4092383738492153,1.7744646635730696,0.639717417184506,2.773825779799399
1000,dfpv,53.0,0.20201908859408083,-0.9483663147601064,0.44946533636542074,-2.1099876631844934
1000,dfpv,54.0,0.3871234899195136,-1.0652411851238883,0.6221924862287503,-1.712076581928137
1000,dfpv,55.0,0.348257531221241,-0.5502035774836749,0.5901334859345307,-0.9323374975279988
1000,dfpv,56.0,0.2571991352782528,-0.5295264945689814,0.5071480407911015,-1.0441260775511854
1000,dfpv,57.0,0.557394504178497,-7.247672602783102,0.7465885775837299,-9.707719646930007
1000,dfpv,58.0,0.6966737206588218,-6.955448933932686,0.8346698273322343,-8.333174036209794
1000,dfpv,59.0,1.4947995239662797,-6.18668904684726,1.2226199425685316,-5.06018986885655
1000,dfpv,60.0,0.8601703879706425,-6.666322646327049,0.9274537120366938,-7.187768575196885
1000,dfpv,61.0,0.6304526413519376,1.0294992744213636,0.7940104793716123,1.2965814698517826
1000,dfpv,62.0,0.6497690000457427,0.8148372263517999,0.8060825020094051,1.010860829159014
1000,dfpv,63.0,0.8297063706871702,0.6951301428815974,0.910882193638217,0.7631394572608017
1000,dfpv,64.0,0.7771845552933897,0.9098643307252183,0.8815807139980942,1.032082844234255
1000,dfpv,65.0,0.5120962104352831,-0.5611054855335925,0.7156089787274075,-0.7840950885376341
1000,dfpv,66.0,0.7943853151631174,-0.5156526169436682,0.8912829602113559,-0.5785509652528171
1000,dfpv,67.0,1.1911541064134998,-0.05048147919681105,1.0914000670760011,-0.046253872177282634
1000,dfpv,68.0,0.6835907929520154,-0.060596828136207384,0.8267954964512176,-0.07329119279955186
1000,dfpv,69.0,1.5122658649273817,-5.748235943083474,1.229742194497441,-4.674342288005013
1000,dfpv,70.0,1.987908812183073,-5.684226745922663,1.409932201271775,-4.031560340841514
1000,dfpv,71.0,3.041159649666532,-4.122266946027112,1.7438920980572543,-2.3638314266229177
1000,dfpv,72.0,2.8376964119383543,-4.3661007219328445,1.6845463519708666,-2.591855496777897
1000,dfpv,73.0,0.9974374766990337,0.15887389003526806,0.9987179164804413,0.1590778411136869
1000,dfpv,74.0,0.8638018946804266,0.2029629564139011,0.9294094332856895,0.21837841229605068
1000,dfpv,75.0,1.1187183599844268,0.04551051754669666,1.0576948331085043,0.04302802294395621
1000,dfpv,76.0,1.2502706638992978,0.09607466802220457,1.1181550267737017,0.08592249350201123
1000,dfpv,77.0,1.9756187014363966,-0.16547653629268821,1.405567039111403,-0.1177293801633981
1000,dfpv,78.0,1.4975921441096915,-0.845857274412879,1.2237614735354645,-0.6911945609540927
1000,dfpv,79.0,2.616145095250604,-0.5635747440056982,1.617450183236134,-0.34843406606694916
1000,dfpv,80.0,3.272788826411983,0.36666999028195724,1.8090850799263098,0.20268255724981876
1000,dfpv,81.0,3.996206353994661,-3.8565314359547775,1.9990513635208729,-1.92918076360098
1000,dfpv,82.0,4.128914485187304,-5.3434371605875315,2.0319730522788197,-2.6296791458897384
1000,dfpv,83.0,6.565330516637448,-4.353940053656922,2.562290092209984,-1.699237750984563
1000,dfpv,84.0,7.693378977846243,-2.9361497699503794,2.773694103149488,-1.0585701453582879
1000,dfpv,85.0,1.5732642016934677,-0.23623572075716764,1.254298290556703,-0.18834094133407267
1000,dfpv,86.0,1.55366244283952,-0.15954725306464135,1.246459964394974,-0.12800030295564677
1000,dfpv,87.0,1.208742347941055,-0.02183429210813035,1.0994281913526935,-0.01985968004082767
1000,dfpv,88.0,1.1793481462381994,-0.022837522396493993,1.0859779676578154,-0.02102945278507708
1000,dfpv,89.0,2.3542351518128264,0.4125676295195289,1.5343517040798782,0.2688872625634016
1000,dfpv,90.0,1.9110078972279059,0.5974868787466823,1.3823920924353936,0.43221230938472394
1000,dfpv,91.0,1.7685786169672522,0.38214414053112156,1.3298791738226643,0.287352526495072
1000,dfpv,92.0,2.3082191902885905,0.4684337438394014,1.5192824590208993,0.30832564481872793
1000,dfpv,93.0,8.050553294745544,-2.4883310074077087,2.837349695533764,-0.8769913033013023
1000,dfpv,94.0,5.3155253554480195,-2.309892123766328,2.3055423126561827,-1.001886675896715
1000,dfpv,95.0,4.149102054553921,-2.302113554023442,2.0369344747816314,-1.130185375388788
1000,dfpv,96.0,5.3867560960283285,-2.1366945104812958,2.3209386239253136,-0.9206165507589283
1000,dfpv,97.0,0.5714920746131217,0.6286461304933247,0.7559709482599988,0.8315744565849591
1000,dfpv,98.0,0.4409779020540546,0.7502081255143004,0.6640616703695935,1.1297265886416255
1000,dfpv,99.0,0.460181348442571,1.026684582049848,0.678366676984189,1.5134655296073416
1000,dfpv,100.0,0.5469597748650125,0.873926488545974,0.7395672889365865,1.1816727181141025
1000,dfpv,101.0,1.0565839694771408,0.3035833610460614,1.0279027042853526,0.295342506426352
1000,dfpv,102.0,0.5410796261116354,0.24167931695798792,0.7355811485564563,0.3285556154236311
1000,dfpv,103.0,0.3552070104168029,0.24886409675784402,0.5959924583556431,0.41756249306319376
1000,dfpv,104.0,0.6864516644719613,0.5220847288357511,0.8285237863042686,0.6301384914542691
1000,dfpv,105.0,2.75437334540934,-2.92095994850592,1.6596304845987073,-1.7600062035569306
1000,dfpv,106.0,1.8729966872103372,-3.4463318538437826,1.3685746918638884,-2.5181905484092773
1000,dfpv,107.0,1.2104430643392867,-4.304138683376153,1.1002013744489172,-3.912137162646306
1000,dfpv,108.0,1.4264684754414745,-3.3134662512766275,1.1943485569302934,-2.774287482535983
1000,dfpv,109.0,0.3487340548259126,1.6916433351559594,0.5905370901356769,2.8645843985299915
1000,dfpv,110.0,0.3230772482763364,1.8488497919255384,0.5683988461250923,3.252733189959092
1000,dfpv,111.0,0.28415922436356605,2.0078534790716676,0.5330658724431401,3.7666141894796255
1000,dfpv,112.0,0.28711058660267785,1.8417083279872375,0.5358270118262776,3.4371322970637106
1000,dfpv,113.0,0.34386562238052315,-0.0896136129162269,0.5864005647853037,-0.15281979298406156
1000,dfpv,114.0,0.39743337199379464,-0.3108329987896886,0.630423168985559,-0.49305452921386655
1000,dfpv,115.0,0.37181330773127214,-0.441594592898322,0.6097649610557105,-0.7242046052199712
1000,dfpv,116.0,0.3628761933127222,-0.4919951724688262,0.6023920594701778,-0.8167358196944876
1000,dfpv,117.0,0.8257991101372292,-4.4846264288324855,0.9087348954107733,-4.935021700476584
1000,dfpv,118.0,1.233822004002929,-5.890690750703923,1.1107754066430031,-5.303223960014409
1000,dfpv,119.0,1.068572324987585,-6.275447072822233,1.033717720167157,-6.070755052750246
1000,dfpv,120.0,0.7617039037445255,-6.001746515258072,0.87275649739462,-6.876770935735996
1000,dfpv,121.0,0.29308998900088906,2.3264685084948584,0.5413778615725703,4.297310018804678
1000,dfpv,122.0,0.2884802556343834,2.319960530209841,0.537103579986564,4.319391299286957
1000,dfpv,123.0,0.2771673247447326,2.406107250990669,0.5264668315713086,4.570292194494627
1000,dfpv,124.0,0.29020574279753947,2.3666103602184174,0.5387074742358225,4.393127018658031
1000,dfpv,125.0,0.31809520295516913,-0.6949484464222471,0.56399929339953,-1.232179640214468
1000,dfpv,126.0,0.15558703926865966,-0.3025450977493556,0.3944452297450936,-0.7670142137220736
1000,dfpv,127.0,0.09582159597400522,-0.33974867594384256,0.3095506355574241,-1.0975544447907182
1000,dfpv,128.0,0.14492033628145345,-0.6923620544792513,0.3806840373347081,-1.8187315111153637
1000,dfpv,129.0,0.8514015021656797,-6.819999745236832,0.9227142039470725,-7.391237412476238
1000,dfpv,130.0,0.7393834145344713,-7.183453024437453,0.8598740689975896,-8.354075652975169
1000,dfpv,131.0,0.47863989175856037,-6.454173694728515,0.6918380531298928,-9.329023845291063
1000,dfpv,132.0,0.571368565504003,-7.142614571173868,0.7558892547880297,-9.449287082638628
1000,dfpv,133.0,0.28293256423157004,2.162938765072061,0.5319140571855289,4.06633127260564
1000,dfpv,134.0,0.3064477458907571,1.8923712728307833,0.5535772266728076,3.418441333297967
1000,dfpv,135.0,0.36515869939452744,1.7536104684464167,0.6042836249597762,2.9019658915350304
1000,dfpv,136.0,0.32732388999830436,1.9134495138320546,0.5721222683992508,3.3444765560091247
1000,dfpv,137.0,0.16557295297935914,-0.37524869667747596,0.4069065654168769,-0.9221986779521059
1000,dfpv,138.0,0.2647131635453594,-0.17553445136438145,0.5145028314259887,-0.3411729550212049
1000,dfpv,139.0,0.397976577618834,-0.3097116336897215,0.6308538480653296,-0.4909403891876531
1000,dfpv,140.0,0.20812920354259357,-0.5913122786536589,0.4562117968034075,-1.2961354414701147
1000,dfpv,141.0,0.49000152606651415,-6.612569981721277,0.7000010900466614,-9.44651383511487
1000,dfpv,142.0,0.6504875841850734,-5.957796377764945,0.8065281050187113,-7.386966852973741
1000,dfpv,143.0,1.4174103033771381,-5.571862845556224,1.1905504203422625,-4.680072973267617
1000,dfpv,144.0,0.8163044852842557,-6.3793210810502305,0.9034957029694473,-7.060709929315463
1000,dfpv,145.0,0.4563373458535381,1.0896573781912362,0.6755274575126744,1.6130467623083875
1000,dfpv,146.0,0.5762874782838809,0.8159497089966592,0.7591360077640112,1.074839950485275
1000,dfpv,147.0,0.7157895959680236,0.6034188687050769,0.8460434953168918,0.7132244051815113
1000,dfpv,148.0,0.5440095328638551,0.881642710461945,0.7375700189567463,1.195334256819416
1000,dfpv,149.0,0.6129186113386604,-0.22028517367274886,0.7828911874192099,-0.28137393447857795
1000,dfpv,150.0,0.7700699304202178,-0.005905830892589499,0.8775362843895503,-0.00673001333124115
1000,dfpv,151.0,1.4230931048880873,0.3122858873136475,1.1929346607790752,0.2617795404734921
1000,dfpv,152.0,0.973654077082513,0.03680872073391402,0.9867391129789641,0.0373033968652449
1000,dfpv,153.0,2.1379459992472074,-4.737485124651549,1.4621716722899563,-3.240033447804398
1000,dfpv,154.0,3.494400648667697,-4.153908229351022,1.8693316047902515,-2.2221355583495375
1000,dfpv,155.0,6.075300311629725,-3.3111106892766435,2.464812429299586,-1.3433519930023827
1000,dfpv,156.0,3.705867638422023,-4.192211879470639,1.9250630219351321,-2.177701109887041
1000,dfpv,157.0,1.4133097482575248,0.05310120062319899,1.1888270472434268,0.04466688467958945
1000,dfpv,158.0,1.7682192461574147,0.0010094259853735466,1.32974405287537,0.0007591129910984117
1000,dfpv,159.0,1.5503184593802222,0.01981323498835539,1.2451178495950583,0.015912738697625387
1000,dfpv,160.0,1.3653864496084052,0.12149575460177772,1.1684975180155093,0.10397604849697689
1000,dfpv,161.0,2.826051065087294,0.681185259468746,1.6810862753253606,0.4052054135870618
1000,dfpv,162.0,3.85988343751348,0.39069471066153183,1.9646586058431323,0.1988613744390799
1000,dfpv,163.0,3.6347382420258985,0.6560335022392221,1.9064989488656683,0.3441037838649478
1000,dfpv,164.0,3.393833046067502,1.0547020296207799,1.8422358823091851,0.5725119349530549
1000,dfpv,165.0,8.87528630051613,-2.28884742400568,2.979141873176927,-0.7682908439553018
1000,dfpv,166.0,9.695183517647626,-2.5890195213731197,3.1137089648275778,-0.8314905312662988
1000,dfpv,167.0,11.376853861410659,-2.3581822945716286,3.372959214311768,-0.6991434359969875
1000,dfpv,168.0,10.155406961019255,-1.9909186487844075,3.1867549264132715,-0.62474796297725
1000,dfpv,169.0,1.3174311822817517,0.22378731466828014,1.1477940504645212,0.1949716628847411
1000,dfpv,170.0,1.1643346722648351,0.19934468720918386,1.0790434061078522,0.18474204659498103
1000,dfpv,171.0,1.1073111998409872,0.2246241960804122,1.052288553506588,0.21346254820684593
1000,dfpv,172.0,1.3108817832355397,0.21801511250555555,1.144937458220116,0.19041661266325852
1000,dfpv,173.0,2.4313753019397626,0.6472190869165115,1.559286792716389,0.41507379523750704
1000,dfpv,174.0,1.7873564189136826,0.723250614933532,1.3369204983519711,0.5409825160322449
1000,dfpv,175.0,1.4517713694993122,0.5591477375806789,1.2048947545322422,0.4640635503453148
1000,dfpv,176.0,2.541752814391064,0.8964908008720425,1.5942875569956205,0.5623143685330194
1000,dfpv,177.0,8.41986464676503,-2.5249760477876135,2.901700302713054,-0.8701712045957303
1000,dfpv,178.0,4.645669642788192,-2.276038598009513,2.155381553875831,-1.0559794361776524
1000,dfpv,179.0,3.7217870937509234,-2.1037220480382146,1.9291933790449634,-1.0904671718703756
1000,dfpv,180.0,8.282692688015015,-2.051714219324407,2.8779667628405674,-0.712904070267773
1000,dfpv,181.0,0.730365554345981,0.741499597949501,0.8546142722573623,0.8676424230441621
1000,dfpv,182.0,0.738393144597703,0.8988460718476745,0.8592980534120295,1.046023633218545
1000,dfpv,183.0,0.6414953907019875,1.0749475586697763,0.8009340738799838,1.3421174023254905
1000,dfpv,184.0,0.7178750725052533,0.9053624591981249,0.8472750866780241,1.0685578667819071
1000,dfpv,185.0,1.0611793243931296,0.491077449770237,1.0301355854416105,0.4767114705194037
1000,dfpv,186.0,0.6285056392012107,0.17573335209823018,0.7927834756105924,0.22166626513359458
1000,dfpv,187.0,0.4218318382313255,0.1413511906305293,0.6494858260434369,0.21763552792463234
1000,dfpv,188.0,0.8259769507220377,0.6986632938370223,0.9088327407845944,0.7687479362086658
1000,dfpv,189.0,2.227516547474989,-2.860140693002412,1.4924866992623382,-1.9163592509173024
1000,dfpv,190.0,1.0508959934774436,-3.994155882170267,1.0251321834170672,-3.896234989771339
1000,dfpv,191.0,0.8894249683297109,-4.418806069278675,0.9430932977864442,-4.685438948246325
1000,dfpv,192.0,1.9981039127347704,-2.911690903790269,1.4135430353317051,-2.059853029594536
1000,dfpv,193.0,0.37642428712008164,1.5242956409694526,0.6135342591250155,2.4844507348999687
1000,dfpv,194.0,0.2833104765003714,1.6724355321425495,0.5322691767333249,3.1420860069461916
1000,dfpv,195.0,0.3915992879797015,1.9169965101557747,0.6257789449795362,3.063376493465217
1000,dfpv,196.0,0.45559994068785276,1.6961528362464393,0.6749814372913174,2.5128881218616255
1000,dfpv,197.0,0.2524658550076784,-0.2456044685552569,0.502459804370139,-0.4888042116386515
1000,dfpv,198.0,0.4390462718397774,-0.33684205922100957,0.662605668433177,-0.5083597609684193
1000,dfpv,199.0,0.26107244342665153,-0.5212060805150739,0.5109524864668451,-1.0200676076930963
1000,dfpv,200.0,0.24885039566358244,-0.6536147140221756,0.49884907102607945,-1.3102454268938695
1000,dfpv,201.0,0.5921107305415412,-5.1821858391275715,0.7694873166865983,-6.734595524513636
1000,dfpv,202.0,0.9760004832847158,-5.774736873651434,0.9879273674135745,-5.845305094411829
1000,dfpv,203.0,0.5662547635808263,-6.220236195230417,0.7524990123454158,-8.266105460847001
1000,dfpv,204.0,0.35732361119617095,-6.129707125615662,0.5977655152283133,-10.254367255150965
1000,dfpv,205.0,0.5030390923750168,2.3657482458916532,0.709252488451762,3.335551562259416
1000,dfpv,206.0,0.3861603005575208,2.3250753927207963,0.6214179757277069,3.7415644277075093
1000,dfpv,207.0,0.4428443911989422,2.403578915072419,0.6654655447120776,3.6118758276393694
1000,dfpv,208.0,0.5301226595537162,2.3947343160379613,0.7280952269818256,3.289039987207247
1000,dfpv,209.0,0.18397743645330275,-0.28382712221982814,0.4289259102144597,-0.6617159641344976
1000,dfpv,210.0,0.1435525044914408,-0.28712544525546946,0.37888323332055857,-0.7578204048225687
1000,dfpv,211.0,0.13043269281098588,-0.2354092124822491,0.3611546660517982,-0.6518238156958653
1000,dfpv,212.0,0.16540648514172307,-0.36958439133159743,0.4067019610743512,-0.9087352083459265
1000,dfpv,213.0,0.5277385161750926,-6.854185516960685,0.7264561350660428,-9.435098949694416
1000,dfpv,214.0,0.4167327999188885,-6.935581644196093,0.6455484489322924,-10.743704296195318
1000,dfpv,215.0,0.4736054440805073,-6.479569154681795,0.688189976736444,-9.415378563648094
1000,dfpv,216.0,0.48914843573908406,-6.724773479225815,0.6993914753119915,-9.615177931967159
1000,dfpv,217.0,0.5189209949045281,2.1598888779817687,0.7203617111594204,2.998339368295176
1000,dfpv,218.0,0.5131761879345571,1.9209520586432163,0.7163631676283735,2.6815338161547486
1000,dfpv,219.0,0.6272403800124434,1.7369134748807984,0.7919850882513151,2.193113861166078
1000,dfpv,220.0,0.5668241379937147,2.027806878164077,0.7528772396571135,2.6934097238583155
1000,dfpv,221.0,0.20652567468187755,-0.2982215137153834,0.4544509596005685,-0.6562237517938125
1000,dfpv,222.0,0.293154337446955,-0.4424130492197545,0.5414372885634633,-0.817108571139533
1000,dfpv,223.0,0.548567964199606,-0.3964177101233397,0.7406537410960712,-0.5352267707939922
1000,dfpv,224.0,0.2918637735303134,-0.47328238140827583,0.5402441795432075,-0.8760527171407014
1000,dfpv,225.0,0.4703145532728459,-6.688439563447462,0.6857948332211653,-9.75282874621844
1000,dfpv,226.0,1.1069804618252115,-6.366278362987737,1.052131390000893,-6.050839679806847
1000,dfpv,227.0,1.8575125283152956,-5.388304899776166,1.3629059132292645,-3.953541361493645
1000,dfpv,228.0,1.0008001874948895,-5.995815295878659,1.000400013741948,-5.993417846378871
1000,dfpv,229.0,0.7729212890467567,1.019009233088078,0.8791594218608799,1.159072186169812
1000,dfpv,230.0,0.6654959419400777,0.8148662639700998,0.8157793463554208,0.9988807238263626
1000,dfpv,231.0,0.927505204772504,0.594414693194117,0.9630707163923654,0.6172077325959789
1000,dfpv,232.0,1.0179765439302046,0.8071904986163269,1.0089482364969,0.8000316264181377
1000,dfpv,233.0,1.0743055765918939,-0.1850615665596751,1.0364871328636425,-0.17854690202316414
1000,dfpv,234.0,1.0868767903799592,-0.0021082604806996917,1.0425338317675639,-0.0020222465846746114
1000,dfpv,235.0,1.842375781880079,0.398435197742783,1.3573414389460299,0.29354087800647
1000,dfpv,236.0,1.4257224318316366,-0.09899060513725537,1.1940361936857846,-0.08290419139782386
1000,dfpv,237.0,2.477322913010892,-4.533245468236153,1.5739513693284466,-2.880168699348278
1000,dfpv,238.0,3.7355217340839078,-4.028027608515116,1.9327497856897844,-2.084091607894057
1000,dfpv,239.0,6.309458409863579,-3.6469645992402078,2.5118635332882993,-1.451895993117882
1000,dfpv,240.0,3.5042671600913953,-4.60882715618709,1.871968792499329,-2.462021362030127
1000,dfpv,241.0,1.1607196780281754,0.1899312351105316,1.0773670117597696,0.17629204629191145
1000,dfpv,242.0,1.0362679619380504,0.20734920986323063,1.0179724760218472,0.20368842453730607
1000,dfpv,243.0,1.2408192571949848,0.14058653444116792,1.1139206691658903,0.1262087492697661
1000,dfpv,244.0,1.4262913751240072,0.2239680388985942,1.1942744136604482,0.1875348214252809
1000,dfpv,245.0,2.935170268190262,0.8626812206617634,1.7132338626674006,0.5035396739815903
1000,dfpv,246.0,3.850841784453986,0.9169948359294633,1.9623561818523125,0.46729275980056334
1000,dfpv,247.0,4.14135428517948,0.8235605377834563,2.035031765152446,0.4046917359649974
1000,dfpv,248.0,3.3432719224053384,0.9561997036691201,1.8284616272717726,0.5229531150160669
1000,dfpv,249.0,8.140099251198638,-2.541096875912001,2.853085917247961,-0.8906485642616402
1000,dfpv,250.0,10.681360601296566,-2.2102496231184823,3.2682350896617836,-0.6762823243988889
1000,dfpv,251.0,11.496892185655637,-2.602781915734132,3.3907067383741163,-0.7676222441408178
1000,dfpv,252.0,8.873824229299274,-2.4566388208373318,2.978896478446217,-0.8246808301706096
1000,dfpv,253.0,1.0462900041198462,0.2676756321135835,1.0228831820495663,0.26168739188500273
1000,dfpv,254.0,1.0418096851579015,0.24157352534476736,1.0206907882203609,0.23667650196585602
1000,dfpv,255.0,0.9538961314266309,0.23317243619651587,0.9766760626874352,0.2387408119278724
1000,dfpv,256.0,0.9649396464040205,0.2969631548971855,0.9823134155675675,0.3023099859891501
1000,dfpv,257.0,3.474922936832057,1.061220685924566,1.8641145181646048,0.5692894270087211
1000,dfpv,258.0,3.7458789273092887,1.1017121289723497,1.9354273242127407,0.5692345639588844
1000,dfpv,259.0,3.2838347978234674,0.873212285589446,1.8121354248023152,0.48186922105156915
1000,dfpv,260.0,3.372113137549143,1.2791818886205977,1.8363314345588988,0.6965964120348825
1000,dfpv,261.0,10.771007443623585,-1.7600907863631097,3.281921303691419,-0.5362989003981923
1000,dfpv,262.0,9.935503248431734,-1.6669923465632828,3.1520633319195435,-0.528857504125121
1000,dfpv,263.0,7.2014107812355235,-1.7279436190017445,2.683544443685538,-0.6439034848361274
